player_id,player_name,team_abbreviation,season,split_type,split_value,attempts,makes,fg_pct
1630578,Alperen Sengun,HOU,2024-25,distance_band,0-3 ft,481,312,64.9
1630578,Alperen Sengun,HOU,2024-25,distance_band,4-8 ft,309,127,41.1
1630578,Alperen Sengun,HOU,2024-25,distance_band,9-14 ft,204,85,41.7
1630578,Alperen Sengun,HOU,2024-25,distance_band,25+ ft,76,18,23.7
1630578,Alperen Sengun,HOU,2024-25,distance_band,15-19 ft,53,20,37.7
1630578,Alperen Sengun,HOU,2024-25,distance_band,20-24 ft,20,5,25.0
1630578,Alperen Sengun,HOU,2024-25,shot_zone_area,Center(C),1005,525,52.2
1630578,Alperen Sengun,HOU,2024-25,shot_zone_area,Right Side(R),48,14,29.2
1630578,Alperen Sengun,HOU,2024-25,shot_zone_area,Left Side(L),37,14,37.8
1630578,Alperen Sengun,HOU,2024-25,shot_zone_area,Right Side Center(RC),27,8,29.6
1630578,Alperen Sengun,HOU,2024-25,shot_zone_area,Left Side Center(LC),26,6,23.1
1630578,Alperen Sengun,HOU,2024-25,shot_zone_basic,Restricted Area,481,312,64.9
1630578,Alperen Sengun,HOU,2024-25,shot_zone_basic,In The Paint (Non-RA),466,194,41.6
1630578,Alperen Sengun,HOU,2024-25,shot_zone_basic,Mid-Range,106,40,37.7
1630578,Alperen Sengun,HOU,2024-25,shot_zone_basic,Above the Break 3,84,19,22.6
1630578,Alperen Sengun,HOU,2024-25,shot_zone_basic,Right Corner 3,4,0,0.0
1630578,Alperen Sengun,HOU,2024-25,shot_zone_basic,Left Corner 3,2,2,100.0
1630578,Alperen Sengun,HOU,2024-25,shot_zone_range,Less Than 8 ft.,757,423,55.9
1630578,Alperen Sengun,HOU,2024-25,shot_zone_range,8-16 ft.,259,111,42.9
1630578,Alperen Sengun,HOU,2024-25,shot_zone_range,24+ ft.,90,21,23.3
1630578,Alperen Sengun,HOU,2024-25,shot_zone_range,16-24 ft.,37,12,32.4
1629014,Anfernee Simons,POR,2024-25,distance_band,25+ ft,480,169,35.2
1629014,Anfernee Simons,POR,2024-25,distance_band,0-3 ft,187,115,61.5
1629014,Anfernee Simons,POR,2024-25,distance_band,4-8 ft,139,56,40.3
1629014,Anfernee Simons,POR,2024-25,distance_band,20-24 ft,128,55,43.0
1629014,Anfernee Simons,POR,2024-25,distance_band,9-14 ft,121,45,37.2
1629014,Anfernee Simons,POR,2024-25,distance_band,15-19 ft,70,39,55.7
1629014,Anfernee Simons,POR,2024-25,shot_zone_area,Center(C),471,227,48.2
1629014,Anfernee Simons,POR,2024-25,shot_zone_area,Left Side Center(LC),272,109,40.1
1629014,Anfernee Simons,POR,2024-25,shot_zone_area,Right Side Center(RC),207,77,37.2
1629014,Anfernee Simons,POR,2024-25,shot_zone_area,Left Side(L),99,34,34.3
1629014,Anfernee Simons,POR,2024-25,shot_zone_area,Right Side(R),71,32,45.1
1629014,Anfernee Simons,POR,2024-25,shot_zone_area,Back Court(BC),5,0,0.0
1629014,Anfernee Simons,POR,2024-25,shot_zone_basic,Above the Break 3,529,194,36.7
1629014,Anfernee Simons,POR,2024-25,shot_zone_basic,In The Paint (Non-RA),205,83,40.5
1629014,Anfernee Simons,POR,2024-25,shot_zone_basic,Restricted Area,187,115,61.5
1629014,Anfernee Simons,POR,2024-25,shot_zone_basic,Mid-Range,140,66,47.1
1629014,Anfernee Simons,POR,2024-25,shot_zone_basic,Left Corner 3,38,13,34.2
1629014,Anfernee Simons,POR,2024-25,shot_zone_basic,Right Corner 3,21,8,38.1
1629014,Anfernee Simons,POR,2024-25,shot_zone_basic,Backcourt,5,0,0.0
1629014,Anfernee Simons,POR,2024-25,shot_zone_range,24+ ft.,588,215,36.6
1629014,Anfernee Simons,POR,2024-25,shot_zone_range,Less Than 8 ft.,306,162,52.9
1629014,Anfernee Simons,POR,2024-25,shot_zone_range,8-16 ft.,161,64,39.8
1629014,Anfernee Simons,POR,2024-25,shot_zone_range,16-24 ft.,65,38,58.5
1629014,Anfernee Simons,POR,2024-25,shot_zone_range,Back Court Shot,5,0,0.0
203076,Anthony Davis,DAL,2024-25,distance_band,0-3 ft,328,237,72.3
203076,Anthony Davis,DAL,2024-25,distance_band,4-8 ft,186,88,47.3
203076,Anthony Davis,DAL,2024-25,distance_band,9-14 ft,126,43,34.1
203076,Anthony Davis,DAL,2024-25,distance_band,15-19 ft,112,52,46.4
203076,Anthony Davis,DAL,2024-25,distance_band,25+ ft,96,29,30.2
203076,Anthony Davis,DAL,2024-25,distance_band,20-24 ft,62,21,33.9
203076,Anthony Davis,DAL,2024-25,shot_zone_area,Center(C),663,381,57.5
203076,Anthony Davis,DAL,2024-25,shot_zone_area,Left Side Center(LC),100,39,39.0
203076,Anthony Davis,DAL,2024-25,shot_zone_area,Left Side(L),71,20,28.2
203076,Anthony Davis,DAL,2024-25,shot_zone_area,Right Side Center(RC),39,16,41.0
203076,Anthony Davis,DAL,2024-25,shot_zone_area,Right Side(R),37,14,37.8
203076,Anthony Davis,DAL,2024-25,shot_zone_basic,Restricted Area,328,237,72.3
203076,Anthony Davis,DAL,2024-25,shot_zone_basic,In The Paint (Non-RA),272,119,43.8
203076,Anthony Davis,DAL,2024-25,shot_zone_basic,Mid-Range,186,79,42.5
203076,Anthony Davis,DAL,2024-25,shot_zone_basic,Above the Break 3,113,34,30.1
203076,Anthony Davis,DAL,2024-25,shot_zone_basic,Left Corner 3,8,1,12.5
203076,Anthony Davis,DAL,2024-25,shot_zone_basic,Right Corner 3,3,0,0.0
203076,Anthony Davis,DAL,2024-25,shot_zone_range,Less Than 8 ft.,485,311,64.1
203076,Anthony Davis,DAL,2024-25,shot_zone_range,8-16 ft.,182,68,37.4
203076,Anthony Davis,DAL,2024-25,shot_zone_range,24+ ft.,124,35,28.2
203076,Anthony Davis,DAL,2024-25,shot_zone_range,16-24 ft.,119,56,47.1
1630162,Anthony Edwards,MIN,2024-25,distance_band,25+ ft,531,200,37.7
1630162,Anthony Edwards,MIN,2024-25,distance_band,0-3 ft,363,230,63.4
1630162,Anthony Edwards,MIN,2024-25,distance_band,20-24 ft,327,135,41.3
1630162,Anthony Edwards,MIN,2024-25,distance_band,4-8 ft,153,69,45.1
1630162,Anthony Edwards,MIN,2024-25,distance_band,9-14 ft,140,46,32.9
1630162,Anthony Edwards,MIN,2024-25,distance_band,15-19 ft,98,41,41.8
1630162,Anthony Edwards,MIN,2024-25,shot_zone_area,Center(C),847,433,51.1
1630162,Anthony Edwards,MIN,2024-25,shot_zone_area,Left Side Center(LC),279,96,34.4
1630162,Anthony Edwards,MIN,2024-25,shot_zone_area,Right Side Center(RC),249,98,39.4
1630162,Anthony Edwards,MIN,2024-25,shot_zone_area,Left Side(L),134,58,43.3
1630162,Anthony Edwards,MIN,2024-25,shot_zone_area,Right Side(R),92,36,39.1
1630162,Anthony Edwards,MIN,2024-25,shot_zone_area,Back Court(BC),11,0,0.0
1630162,Anthony Edwards,MIN,2024-25,shot_zone_basic,Above the Break 3,701,277,39.5
1630162,Anthony Edwards,MIN,2024-25,shot_zone_basic,Restricted Area,363,230,63.4
1630162,Anthony Edwards,MIN,2024-25,shot_zone_basic,In The Paint (Non-RA),228,92,40.4
1630162,Anthony Edwards,MIN,2024-25,shot_zone_basic,Mid-Range,210,79,37.6
1630162,Anthony Edwards,MIN,2024-25,shot_zone_basic,Left Corner 3,61,26,42.6
1630162,Anthony Edwards,MIN,2024-25,shot_zone_basic,Right Corner 3,39,17,43.6
1630162,Anthony Edwards,MIN,2024-25,shot_zone_basic,Backcourt,10,0,0.0
1630162,Anthony Edwards,MIN,2024-25,shot_zone_range,24+ ft.,800,320,40.0
1630162,Anthony Edwards,MIN,2024-25,shot_zone_range,Less Than 8 ft.,487,285,58.5
1630162,Anthony Edwards,MIN,2024-25,shot_zone_range,8-16 ft.,185,68,36.8
1630162,Anthony Edwards,MIN,2024-25,shot_zone_range,16-24 ft.,129,48,37.2
1630162,Anthony Edwards,MIN,2024-25,shot_zone_range,Back Court Shot,11,0,0.0
1630559,Austin Reaves,LAL,2024-25,distance_band,25+ ft,426,149,35.0
1630559,Austin Reaves,LAL,2024-25,distance_band,0-3 ft,201,139,69.2
1630559,Austin Reaves,LAL,2024-25,distance_band,4-8 ft,139,65,46.8
1630559,Austin Reaves,LAL,2024-25,distance_band,9-14 ft,123,55,44.7
1630559,Austin Reaves,LAL,2024-25,distance_band,20-24 ft,108,51,47.2
1630559,Austin Reaves,LAL,2024-25,distance_band,15-19 ft,40,18,45.0
1630559,Austin Reaves,LAL,2024-25,shot_zone_area,Center(C),536,282,52.6
1630559,Austin Reaves,LAL,2024-25,shot_zone_area,Right Side Center(RC),199,64,32.2
1630559,Austin Reaves,LAL,2024-25,shot_zone_area,Left Side Center(LC),169,70,41.4
1630559,Austin Reaves,LAL,2024-25,shot_zone_area,Left Side(L),63,30,47.6
1630559,Austin Reaves,LAL,2024-25,shot_zone_area,Right Side(R),62,31,50.0
1630559,Austin Reaves,LAL,2024-25,shot_zone_area,Back Court(BC),8,0,0.0
1630559,Austin Reaves,LAL,2024-25,shot_zone_basic,Above the Break 3,455,168,36.9
1630559,Austin Reaves,LAL,2024-25,shot_zone_basic,In The Paint (Non-RA),241,112,46.5
1630559,Austin Reaves,LAL,2024-25,shot_zone_basic,Restricted Area,201,139,69.2
1630559,Austin Reaves,LAL,2024-25,shot_zone_basic,Mid-Range,64,26,40.6
1630559,Austin Reaves,LAL,2024-25,shot_zone_basic,Left Corner 3,39,15,38.5
1630559,Austin Reaves,LAL,2024-25,shot_zone_basic,Right Corner 3,30,17,56.7
1630559,Austin Reaves,LAL,2024-25,shot_zone_basic,Backcourt,7,0,0.0
1630559,Austin Reaves,LAL,2024-25,shot_zone_range,24+ ft.,523,200,38.2
1630559,Austin Reaves,LAL,2024-25,shot_zone_range,Less Than 8 ft.,319,193,60.5
1630559,Austin Reaves,LAL,2024-25,shot_zone_range,8-16 ft.,158,73,46.2
1630559,Austin Reaves,LAL,2024-25,shot_zone_range,16-24 ft.,29,11,37.9
1630559,Austin Reaves,LAL,2024-25,shot_zone_range,Back Court Shot,8,0,0.0
1627742,Brandon Ingram,TOR,2024-25,distance_band,25+ ft,92,35,38.0
1627742,Brandon Ingram,TOR,2024-25,distance_band,15-19 ft,63,27,42.9
1627742,Brandon Ingram,TOR,2024-25,distance_band,9-14 ft,62,33,53.2
1627742,Brandon Ingram,TOR,2024-25,distance_band,0-3 ft,53,38,71.7
1627742,Brandon Ingram,TOR,2024-25,distance_band,4-8 ft,32,10,31.2
1627742,Brandon Ingram,TOR,2024-25,distance_band,20-24 ft,31,12,38.7
1627742,Brandon Ingram,TOR,2024-25,shot_zone_area,Center(C),160,81,50.6
1627742,Brandon Ingram,TOR,2024-25,shot_zone_area,Left Side Center(LC),71,30,42.3
1627742,Brandon Ingram,TOR,2024-25,shot_zone_area,Right Side(R),41,22,53.7
1627742,Brandon Ingram,TOR,2024-25,shot_zone_area,Right Side Center(RC),31,10,32.3
1627742,Brandon Ingram,TOR,2024-25,shot_zone_area,Left Side(L),30,12,40.0
1627742,Brandon Ingram,TOR,2024-25,shot_zone_basic,Above the Break 3,104,40,38.5
1627742,Brandon Ingram,TOR,2024-25,shot_zone_basic,Mid-Range,101,46,45.5
1627742,Brandon Ingram,TOR,2024-25,shot_zone_basic,In The Paint (Non-RA),64,28,43.8
1627742,Brandon Ingram,TOR,2024-25,shot_zone_basic,Restricted Area,53,38,71.7
1627742,Brandon Ingram,TOR,2024-25,shot_zone_basic,Left Corner 3,6,2,33.3
1627742,Brandon Ingram,TOR,2024-25,shot_zone_basic,Right Corner 3,5,1,20.0
1627742,Brandon Ingram,TOR,2024-25,shot_zone_range,24+ ft.,115,43,37.4
1627742,Brandon Ingram,TOR,2024-25,shot_zone_range,8-16 ft.,97,49,50.5
1627742,Brandon Ingram,TOR,2024-25,shot_zone_range,Less Than 8 ft.,73,44,60.3
1627742,Brandon Ingram,TOR,2024-25,shot_zone_range,16-24 ft.,48,19,39.6
1641706,Brandon Miller,CHA,2024-25,distance_band,25+ ft,247,89,36.0
1641706,Brandon Miller,CHA,2024-25,distance_band,0-3 ft,65,44,67.7
1641706,Brandon Miller,CHA,2024-25,distance_band,4-8 ft,62,26,41.9
1641706,Brandon Miller,CHA,2024-25,distance_band,20-24 ft,48,15,31.2
1641706,Brandon Miller,CHA,2024-25,distance_band,9-14 ft,46,19,41.3
1641706,Brandon Miller,CHA,2024-25,distance_band,15-19 ft,23,5,21.7
1641706,Brandon Miller,CHA,2024-25,shot_zone_area,Center(C),228,100,43.9
1641706,Brandon Miller,CHA,2024-25,shot_zone_area,Right Side Center(RC),99,38,38.4
1641706,Brandon Miller,CHA,2024-25,shot_zone_area,Left Side Center(LC),97,38,39.2
1641706,Brandon Miller,CHA,2024-25,shot_zone_area,Left Side(L),32,7,21.9
1641706,Brandon Miller,CHA,2024-25,shot_zone_area,Right Side(R),31,15,48.4
1641706,Brandon Miller,CHA,2024-25,shot_zone_area,Back Court(BC),4,0,0.0
1641706,Brandon Miller,CHA,2024-25,shot_zone_basic,Above the Break 3,263,96,36.5
1641706,Brandon Miller,CHA,2024-25,shot_zone_basic,In The Paint (Non-RA),90,37,41.1
1641706,Brandon Miller,CHA,2024-25,shot_zone_basic,Restricted Area,65,44,67.7
1641706,Brandon Miller,CHA,2024-25,shot_zone_basic,Mid-Range,43,13,30.2
1641706,Brandon Miller,CHA,2024-25,shot_zone_basic,Left Corner 3,20,5,25.0
1641706,Brandon Miller,CHA,2024-25,shot_zone_basic,Right Corner 3,6,3,50.0
1641706,Brandon Miller,CHA,2024-25,shot_zone_basic,Backcourt,4,0,0.0
1641706,Brandon Miller,CHA,2024-25,shot_zone_range,24+ ft.,289,104,36.0
1641706,Brandon Miller,CHA,2024-25,shot_zone_range,Less Than 8 ft.,113,61,54.0
1641706,Brandon Miller,CHA,2024-25,shot_zone_range,8-16 ft.,67,28,41.8
1641706,Brandon Miller,CHA,2024-25,shot_zone_range,16-24 ft.,18,5,27.8
1641706,Brandon Miller,CHA,2024-25,shot_zone_range,Back Court Shot,4,0,0.0
203468,CJ McCollum,NOP,2024-25,distance_band,25+ ft,321,115,35.8
203468,CJ McCollum,NOP,2024-25,distance_band,0-3 ft,187,116,62.0
203468,CJ McCollum,NOP,2024-25,distance_band,20-24 ft,154,61,39.6
203468,CJ McCollum,NOP,2024-25,distance_band,9-14 ft,149,66,44.3
203468,CJ McCollum,NOP,2024-25,distance_band,4-8 ft,129,60,46.5
203468,CJ McCollum,NOP,2024-25,distance_band,15-19 ft,60,26,43.3
203468,CJ McCollum,NOP,2024-25,shot_zone_area,Center(C),502,240,47.8
203468,CJ McCollum,NOP,2024-25,shot_zone_area,Left Side Center(LC),172,70,40.7
203468,CJ McCollum,NOP,2024-25,shot_zone_area,Right Side Center(RC),158,67,42.4
203468,CJ McCollum,NOP,2024-25,shot_zone_area,Left Side(L),88,39,44.3
203468,CJ McCollum,NOP,2024-25,shot_zone_area,Right Side(R),80,28,35.0
203468,CJ McCollum,NOP,2024-25,shot_zone_basic,Above the Break 3,391,147,37.6
203468,CJ McCollum,NOP,2024-25,shot_zone_basic,In The Paint (Non-RA),219,101,46.1
203468,CJ McCollum,NOP,2024-25,shot_zone_basic,Restricted Area,187,116,62.0
203468,CJ McCollum,NOP,2024-25,shot_zone_basic,Mid-Range,135,56,41.5
203468,CJ McCollum,NOP,2024-25,shot_zone_basic,Right Corner 3,41,11,26.8
203468,CJ McCollum,NOP,2024-25,shot_zone_basic,Left Corner 3,27,13,48.1
203468,CJ McCollum,NOP,2024-25,shot_zone_range,24+ ft.,459,171,37.3
203468,CJ McCollum,NOP,2024-25,shot_zone_range,Less Than 8 ft.,299,168,56.2
203468,CJ McCollum,NOP,2024-25,shot_zone_range,8-16 ft.,180,79,43.9
203468,CJ McCollum,NOP,2024-25,shot_zone_range,16-24 ft.,62,26,41.9
1630595,Cade Cunningham,DET,2024-25,distance_band,4-8 ft,372,191,51.3
1630595,Cade Cunningham,DET,2024-25,distance_band,0-3 ft,364,207,56.9
1630595,Cade Cunningham,DET,2024-25,distance_band,25+ ft,351,122,34.8
1630595,Cade Cunningham,DET,2024-25,distance_band,9-14 ft,197,88,44.7
1630595,Cade Cunningham,DET,2024-25,distance_band,15-19 ft,95,43,45.3
1630595,Cade Cunningham,DET,2024-25,distance_band,20-24 ft,78,33,42.3
1630595,Cade Cunningham,DET,2024-25,shot_zone_area,Center(C),988,499,50.5
1630595,Cade Cunningham,DET,2024-25,shot_zone_area,Left Side Center(LC),159,59,37.1
1630595,Cade Cunningham,DET,2024-25,shot_zone_area,Right Side Center(RC),152,55,36.2
1630595,Cade Cunningham,DET,2024-25,shot_zone_area,Right Side(R),84,39,46.4
1630595,Cade Cunningham,DET,2024-25,shot_zone_area,Left Side(L),70,32,45.7
1630595,Cade Cunningham,DET,2024-25,shot_zone_area,Back Court(BC),4,0,0.0
1630595,Cade Cunningham,DET,2024-25,shot_zone_basic,In The Paint (Non-RA),483,241,49.9
1630595,Cade Cunningham,DET,2024-25,shot_zone_basic,Above the Break 3,394,142,36.0
1630595,Cade Cunningham,DET,2024-25,shot_zone_basic,Restricted Area,364,207,56.9
1630595,Cade Cunningham,DET,2024-25,shot_zone_basic,Mid-Range,191,86,45.0
1630595,Cade Cunningham,DET,2024-25,shot_zone_basic,Left Corner 3,12,4,33.3
1630595,Cade Cunningham,DET,2024-25,shot_zone_basic,Right Corner 3,9,4,44.4
1630595,Cade Cunningham,DET,2024-25,shot_zone_basic,Backcourt,4,0,0.0
1630595,Cade Cunningham,DET,2024-25,shot_zone_range,Less Than 8 ft.,685,369,53.9
1630595,Cade Cunningham,DET,2024-25,shot_zone_range,24+ ft.,415,150,36.1
1630595,Cade Cunningham,DET,2024-25,shot_zone_range,8-16 ft.,277,131,47.3
1630595,Cade Cunningham,DET,2024-25,shot_zone_range,16-24 ft.,76,34,44.7
1630595,Cade Cunningham,DET,2024-25,shot_zone_range,Back Court Shot,4,0,0.0
1630560,Cam Thomas,BKN,2024-25,distance_band,25+ ft,149,55,36.9
1630560,Cam Thomas,BKN,2024-25,distance_band,0-3 ft,80,46,57.5
1630560,Cam Thomas,BKN,2024-25,distance_band,9-14 ft,77,40,51.9
1630560,Cam Thomas,BKN,2024-25,distance_band,20-24 ft,56,14,25.0
1630560,Cam Thomas,BKN,2024-25,distance_band,4-8 ft,51,20,39.2
1630560,Cam Thomas,BKN,2024-25,distance_band,15-19 ft,41,24,58.5
1630560,Cam Thomas,BKN,2024-25,shot_zone_area,Center(C),228,106,46.5
1630560,Cam Thomas,BKN,2024-25,shot_zone_area,Left Side Center(LC),104,46,44.2
1630560,Cam Thomas,BKN,2024-25,shot_zone_area,Left Side(L),49,17,34.7
1630560,Cam Thomas,BKN,2024-25,shot_zone_area,Right Side Center(RC),42,15,35.7
1630560,Cam Thomas,BKN,2024-25,shot_zone_area,Right Side(R),30,15,50.0
1630560,Cam Thomas,BKN,2024-25,shot_zone_area,Back Court(BC),1,0,0.0
1630560,Cam Thomas,BKN,2024-25,shot_zone_basic,Above the Break 3,170,62,36.5
1630560,Cam Thomas,BKN,2024-25,shot_zone_basic,In The Paint (Non-RA),93,43,46.2
1630560,Cam Thomas,BKN,2024-25,shot_zone_basic,Mid-Range,86,42,48.8
1630560,Cam Thomas,BKN,2024-25,shot_zone_basic,Restricted Area,80,46,57.5
1630560,Cam Thomas,BKN,2024-25,shot_zone_basic,Left Corner 3,16,4,25.0
1630560,Cam Thomas,BKN,2024-25,shot_zone_basic,Right Corner 3,8,2,25.0
1630560,Cam Thomas,BKN,2024-25,shot_zone_basic,Backcourt,1,0,0.0
1630560,Cam Thomas,BKN,2024-25,shot_zone_range,24+ ft.,194,68,35.1
1630560,Cam Thomas,BKN,2024-25,shot_zone_range,Less Than 8 ft.,124,64,51.6
1630560,Cam Thomas,BKN,2024-25,shot_zone_range,8-16 ft.,91,44,48.4
1630560,Cam Thomas,BKN,2024-25,shot_zone_range,16-24 ft.,44,23,52.3
1630560,Cam Thomas,BKN,2024-25,shot_zone_range,Back Court Shot,1,0,0.0
1629661,Cameron Johnson,BKN,2024-25,distance_band,25+ ft,279,104,37.3
1629661,Cameron Johnson,BKN,2024-25,distance_band,0-3 ft,168,120,71.4
1629661,Cameron Johnson,BKN,2024-25,distance_band,20-24 ft,140,59,42.1
1629661,Cameron Johnson,BKN,2024-25,distance_band,9-14 ft,60,28,46.7
1629661,Cameron Johnson,BKN,2024-25,distance_band,4-8 ft,58,27,46.6
1629661,Cameron Johnson,BKN,2024-25,distance_band,15-19 ft,42,17,40.5
1629661,Cameron Johnson,BKN,2024-25,shot_zone_area,Center(C),366,203,55.5
1629661,Cameron Johnson,BKN,2024-25,shot_zone_area,Right Side Center(RC),124,47,37.9
1629661,Cameron Johnson,BKN,2024-25,shot_zone_area,Left Side Center(LC),121,49,40.5
1629661,Cameron Johnson,BKN,2024-25,shot_zone_area,Left Side(L),76,30,39.5
1629661,Cameron Johnson,BKN,2024-25,shot_zone_area,Right Side(R),60,26,43.3
1629661,Cameron Johnson,BKN,2024-25,shot_zone_basic,Above the Break 3,315,119,37.8
1629661,Cameron Johnson,BKN,2024-25,shot_zone_basic,Restricted Area,168,120,71.4
1629661,Cameron Johnson,BKN,2024-25,shot_zone_basic,In The Paint (Non-RA),92,43,46.7
1629661,Cameron Johnson,BKN,2024-25,shot_zone_basic,Mid-Range,79,33,41.8
1629661,Cameron Johnson,BKN,2024-25,shot_zone_basic,Left Corner 3,54,22,40.7
1629661,Cameron Johnson,BKN,2024-25,shot_zone_basic,Right Corner 3,39,18,46.2
1629661,Cameron Johnson,BKN,2024-25,shot_zone_range,24+ ft.,408,159,39.0
1629661,Cameron Johnson,BKN,2024-25,shot_zone_range,Less Than 8 ft.,219,144,65.8
1629661,Cameron Johnson,BKN,2024-25,shot_zone_range,8-16 ft.,73,33,45.2
1629661,Cameron Johnson,BKN,2024-25,shot_zone_range,16-24 ft.,47,19,40.4
1629632,Coby White,CHI,2024-25,distance_band,25+ ft,443,161,36.3
1629632,Coby White,CHI,2024-25,distance_band,0-3 ft,289,185,64.0
1629632,Coby White,CHI,2024-25,distance_band,20-24 ft,155,57,36.8
1629632,Coby White,CHI,2024-25,distance_band,4-8 ft,121,52,43.0
1629632,Coby White,CHI,2024-25,distance_band,9-14 ft,75,42,56.0
1629632,Coby White,CHI,2024-25,distance_band,15-19 ft,38,11,28.9
1629632,Coby White,CHI,2024-25,shot_zone_area,Center(C),575,294,51.1
1629632,Coby White,CHI,2024-25,shot_zone_area,Left Side Center(LC),253,93,36.8
1629632,Coby White,CHI,2024-25,shot_zone_area,Right Side Center(RC),138,57,41.3
1629632,Coby White,CHI,2024-25,shot_zone_area,Left Side(L),94,47,50.0
1629632,Coby White,CHI,2024-25,shot_zone_area,Right Side(R),53,17,32.1
1629632,Coby White,CHI,2024-25,shot_zone_area,Back Court(BC),8,0,0.0
1629632,Coby White,CHI,2024-25,shot_zone_basic,Above the Break 3,495,185,37.4
1629632,Coby White,CHI,2024-25,shot_zone_basic,Restricted Area,289,185,64.0
1629632,Coby White,CHI,2024-25,shot_zone_basic,In The Paint (Non-RA),157,72,45.9
1629632,Coby White,CHI,2024-25,shot_zone_basic,Mid-Range,91,35,38.5
1629632,Coby White,CHI,2024-25,shot_zone_basic,Left Corner 3,54,23,42.6
1629632,Coby White,CHI,2024-25,shot_zone_basic,Right Corner 3,27,8,29.6
1629632,Coby White,CHI,2024-25,shot_zone_basic,Backcourt,8,0,0.0
1629632,Coby White,CHI,2024-25,shot_zone_range,24+ ft.,576,216,37.5
1629632,Coby White,CHI,2024-25,shot_zone_range,Less Than 8 ft.,391,229,58.6
1629632,Coby White,CHI,2024-25,shot_zone_range,8-16 ft.,98,51,52.0
1629632,Coby White,CHI,2024-25,shot_zone_range,16-24 ft.,48,12,25.0
1629632,Coby White,CHI,2024-25,shot_zone_range,Back Court Shot,8,0,0.0
203081,Damian Lillard,MIL,2024-25,distance_band,25+ ft,454,166,36.6
203081,Damian Lillard,MIL,2024-25,distance_band,0-3 ft,201,122,60.7
203081,Damian Lillard,MIL,2024-25,distance_band,15-19 ft,113,54,47.8
203081,Damian Lillard,MIL,2024-25,distance_band,20-24 ft,95,45,47.4
203081,Damian Lillard,MIL,2024-25,distance_band,4-8 ft,71,30,42.3
203081,Damian Lillard,MIL,2024-25,distance_band,9-14 ft,58,27,46.6
203081,Damian Lillard,MIL,2024-25,shot_zone_area,Center(C),466,236,50.6
203081,Damian Lillard,MIL,2024-25,shot_zone_area,Left Side Center(LC),235,89,37.9
203081,Damian Lillard,MIL,2024-25,shot_zone_area,Right Side Center(RC),185,77,41.6
203081,Damian Lillard,MIL,2024-25,shot_zone_area,Left Side(L),57,29,50.9
203081,Damian Lillard,MIL,2024-25,shot_zone_area,Right Side(R),45,13,28.9
203081,Damian Lillard,MIL,2024-25,shot_zone_area,Back Court(BC),4,0,0.0
203081,Damian Lillard,MIL,2024-25,shot_zone_basic,Above the Break 3,478,180,37.7
203081,Damian Lillard,MIL,2024-25,shot_zone_basic,Restricted Area,201,122,60.7
203081,Damian Lillard,MIL,2024-25,shot_zone_basic,Mid-Range,165,79,47.9
203081,Damian Lillard,MIL,2024-25,shot_zone_basic,In The Paint (Non-RA),102,46,45.1
203081,Damian Lillard,MIL,2024-25,shot_zone_basic,Right Corner 3,22,8,36.4
203081,Damian Lillard,MIL,2024-25,shot_zone_basic,Left Corner 3,20,9,45.0
203081,Damian Lillard,MIL,2024-25,shot_zone_basic,Backcourt,4,0,0.0
203081,Damian Lillard,MIL,2024-25,shot_zone_range,24+ ft.,520,197,37.9
203081,Damian Lillard,MIL,2024-25,shot_zone_range,Less Than 8 ft.,261,147,56.3
203081,Damian Lillard,MIL,2024-25,shot_zone_range,16-24 ft.,119,59,49.6
203081,Damian Lillard,MIL,2024-25,shot_zone_range,8-16 ft.,88,41,46.6
203081,Damian Lillard,MIL,2024-25,shot_zone_range,Back Court Shot,4,0,0.0
1629636,Darius Garland,CLE,2024-25,distance_band,25+ ft,398,162,40.7
1629636,Darius Garland,CLE,2024-25,distance_band,0-3 ft,212,129,60.8
1629636,Darius Garland,CLE,2024-25,distance_band,9-14 ft,172,100,58.1
1629636,Darius Garland,CLE,2024-25,distance_band,4-8 ft,166,81,48.8
1629636,Darius Garland,CLE,2024-25,distance_band,20-24 ft,151,57,37.7
1629636,Darius Garland,CLE,2024-25,distance_band,15-19 ft,75,25,33.3
1629636,Darius Garland,CLE,2024-25,shot_zone_area,Center(C),606,308,50.8
1629636,Darius Garland,CLE,2024-25,shot_zone_area,Left Side Center(LC),180,73,40.6
1629636,Darius Garland,CLE,2024-25,shot_zone_area,Right Side Center(RC),177,70,39.5
1629636,Darius Garland,CLE,2024-25,shot_zone_area,Right Side(R),116,55,47.4
1629636,Darius Garland,CLE,2024-25,shot_zone_area,Left Side(L),94,48,51.1
1629636,Darius Garland,CLE,2024-25,shot_zone_area,Back Court(BC),1,0,0.0
1629636,Darius Garland,CLE,2024-25,shot_zone_basic,Above the Break 3,444,180,40.5
1629636,Darius Garland,CLE,2024-25,shot_zone_basic,In The Paint (Non-RA),264,139,52.7
1629636,Darius Garland,CLE,2024-25,shot_zone_basic,Restricted Area,212,129,60.8
1629636,Darius Garland,CLE,2024-25,shot_zone_basic,Mid-Range,169,74,43.8
1629636,Darius Garland,CLE,2024-25,shot_zone_basic,Left Corner 3,43,17,39.5
1629636,Darius Garland,CLE,2024-25,shot_zone_basic,Right Corner 3,41,15,36.6
1629636,Darius Garland,CLE,2024-25,shot_zone_basic,Backcourt,1,0,0.0
1629636,Darius Garland,CLE,2024-25,shot_zone_range,24+ ft.,528,212,40.2
